vol-l3i3,energy-l3i3,vol-l3i5,energy-l3i5,vol-l4i3,energy-l4i3
34.27050761765048,-5.452030658721924,33.751616100915626,-5.696227073669434,31.721292811846993,-5.772955417633057
36.10604764918231,-5.554834365844727,35.55936412651586,-5.75061559677124,33.42029603227492,-5.860233783721924
38.0059861010159,-5.613102436065674,37.43053551262712,-5.781458854675293,35.17890739069146,-5.918910026550293
39.97143329074264,-5.631139755249023,39.36622376546511,-5.792690277099609,36.99815461361363,-5.9362473487854
42.00349953595397,-5.61525297164917,41.36752239124553,-5.778914451599121,38.8790654275585,-5.924007415771484
44.103295154241266,-5.572391510009766,43.435524896184106,-5.736913681030273,40.822667559043104,-5.8959550857543945
46.27193046319597,-5.506431579589844,45.57132478649655,-5.668006420135498,42.8299887345845,-5.85857629776001
