vol-l3i3,energy-l3i3,vol-l3i5,energy-l3i5,vol-l4i3,energy-l4i3
22.11002380624453,-4.965810298919678,18.946840433560862,-4.813750743865967,14.61521507880581,-5.524748802185059
23.294244193268568,-5.239015579223633,19.961639644440805,-5.1314287185668945,15.398010963999504,-5.69647216796875
24.520011983728853,-5.378062725067139,21.01204225540001,-5.302742958068848,16.208270602398894,-5.79153299331665
25.788043512167423,-5.416509628295898,22.098662118164004,-5.349687099456787,17.046467506990304,-5.8207292556762695
27.099055113126276,-5.3893818855285645,23.222113084458254,-5.316783905029297,17.913075190760026,-5.795601844787598
28.453763121147404,-5.321699619293213,24.383009006008287,-5.2337870597839355,18.80856716669438,-5.7275166511535645
29.85288387077283,-5.23068380355835,25.581963734539606,-5.111929893493652,19.733416947779663,-5.625265121459961
